18,949,400
22,063,200
23,932,800
16,954,900
17,989,200
16,951,000
17,091,300
16,966,300
13,971,000
18,985,900
23,935,100
13,962,000
19,005,500
18,949,100
24,051,400
19,981,600
20,944,300
17,950,600
19,038,300
17,094,500
19,878,300
13,962,200
23,874,500
19,946,300
16,956,700
17,980,400
20,971,200
22,972,400
17,949,000
16,957,000
20,035,800
19,160,800
16,957,600
19,061,400
15,956,100
14,097,000
19,947,100
12,961,600
15,002,000
15,956,700
15,952,900
12,972,800
15,950,900
20,070,300
18,948,400
22,935,400
21,940,800
15,955,800
23,217,300
23,931,400
22,938,800
23,092,000
23,991,900
21,973,200
20,036,500
17,951,900
18,944,700
11,967,300
20,030,800
18,946,000
19,011,000
18,015,800
23,937,500
17,952,400
21,941,200
19,953,900
17,953,300
13,962,500
19,946,700
13,962,000
15,976,100
14,960,300
20,010,800
21,089,600
23,039,500
24,002,500
22,884,200
19,089,900
15,957,100
23,935,300
20,986,500
22,934,100
23,943,700
23,046,500
18,984,800
18,944,300
14,976,500
22,979,200
22,058,800
15,953,000
22,142,300
19,948,300
18,947,700
22,886,500
20,944,200
16,987,600
22,893,400
22,992,600
18,988,100
18,985,900
21,162,800
23,957,100
12,983,000
17,977,100
15,990,800
23,001,600
19,042,200
24,030,400
23,895,500
19,267,300
20,943,600
13,972,700
25,072,300
22,988,800
22,955,400
20,939,800
21,939,900
18,946,900
