33,955,000
40,036,400
33,974,100
42,881,600
44,144,900
30,911,400
49,001,700
52,945,100
38,944,000
43,192,300
51,860,000
38,895,500
48,825,900
44,135,400
43,918,600
37,940,600
38,138,600
25,930,500
37,812,800
40,031,100
36,901,900
40,102,500
43,056,700
32,937,900
41,883,800
29,862,900
39,957,600
33,909,200
36,221,000
42,018,300
47,073,100
33,039,200
33,905,200
33,917,900
34,906,000
36,089,300
37,295,400
43,954,300
43,936,800
36,897,200
45,007,500
37,894,800
37,898,400
33,282,400
34,996,800
49,933,100
44,082,500
38,126,000
38,944,200
26,927,100
35,906,200
36,972,500
38,892,100
39,987,500
35,084,100
36,986,100
43,107,900
34,069,000
45,051,000
38,000,900
39,969,400
47,043,500
32,987,900
39,912,700
39,047,300
33,968,500
40,893,500
38,894,700
28,905,600
41,941,500
39,893,600
44,009,000
35,875,500
25,884,200
30,973,000
36,253,100
40,836,300
37,902,600
43,125,000
48,926,400
41,891,300
37,894,100
35,119,500
37,126,600
47,987,100
24,932,400
36,901,300
39,060,500
37,992,500
31,885,100
43,879,000
40,242,500
33,060,500
41,052,100
42,854,600
45,030,800
40,156,800
43,857,400
41,912,000
39,972,000
46,001,700
28,921,300
45,932,800
33,951,500
38,895,400
46,993,700
34,034,000
50,864,100
25,926,700
43,879,900
43,009,800
31,909,200
25,930,200
42,084,900
41,989,900
35,846,100
31,911,400
48,018,700
47,125,800
44,966,100
46,940,000
35,880,600
43,985,000
42,936,200
38,896,400
32,985,100
39,018,500
34,907,100
36,897,700
33,006,600
29,922,000
34,906,300
41,887,900
31,913,700
