16,964,200
20,944,500
34,907,200
31,914,000
25,930,500
20,162,300
16,044,000
18,875,500
20,943,100
17,951,700
19,011,400
40,972,200
14,073,500
19,005,800
30,913,000
23,954,200
33,231,100
28,978,500
27,925,100
26,009,200
18,945,400
35,899,400
21,942,300
16,920,000
30,090,600
15,953,500
15,964,600
29,919,900
37,911,000
19,943,500
37,895,000
33,972,400
31,893,200
38,027,900
18,911,100
43,956,900
39,895,200
13,996,500
34,040,000
14,960,300
35,987,700
29,052,300
16,023,400
16,951,200
12,965,600
38,008,800
16,070,600
12,965,200
18,943,500
23,936,300
28,045,300
24,846,900
18,955,500
14,958,800
20,944,300
14,960,000
27,925,100
17,952,300
24,039,500
29,307,000
26,927,800
32,848,900
17,978,500
16,954,500
25,972,400
21,941,600
23,957,200
29,984,600
16,023,800
22,938,500
18,944,800
35,240,700
46,381,200
20,018,300
19,048,400
18,025,800
13,037,100
18,069,100
17,971,100
21,252,100
29,826,200
12,965,400
12,965,200
288,451,900
14,982,600
15,857,400
29,047,800
20,113,700
18,963,900
27,948,600
42,080,700
46,057,800
18,951,600
18,948,000
18,954,600
15,957,200
19,946,200
35,934,300
37,980,100
34,906,400
28,922,400
18,037,500
40,968,300
21,940,900
22,939,700
20,079,300
19,934,700
42,883,900
26,058,500
17,986,400
19,943,700
18,948,600
13,961,500
21,938,800
17,948,700
37,899,400
15,979,600
36,898,100
38,130,300
21,956,900
25,957,900
19,946,200
27,096,200
18,949,500
19,091,200
13,962,600
15,959,400
25,010,400
12,980,300
17,018,600
24,936,000
18,098,400
14,994,800
19,947,300
19,946,700
14,959,500
19,948,700
12,961,400
31,008,700
29,911,700
20,006,000
41,915,300
18,921,200
20,086,800
44,121,200
29,954,500
17,947,700
35,020,100
17,948,300
14,968,300
21,962,600
18,945,900
25,006,400
18,949,200
27,925,300
