19,947,200
13,962,400
16,953,700
14,945,500
15,068,200
18,880,700
17,956,500
13,962,400
8,975,500
12,961,400
12,965,100
9,969,800
14,959,600
8,986,600
14,960,300
16,121,000
12,961,500
15,069,400
10,970,900
15,030,800
19,947,100
16,931,600
15,117,800
14,096,900
9,969,000
12,965,300
9,972,200
16,936,500
14,123,200
12,979,200
18,009,500
15,085,800
16,951,100
14,959,700
12,968,700
8,974,600
10,926,500
12,965,300
19,038,600
16,218,200
18,087,600
17,089,300
16,953,400
13,962,700
6,978,300
13,965,800
12,917,700
14,990,500
10,027,600
19,088,100
11,968,300
14,954,800
17,947,800
14,962,300
18,111,800
15,953,100
18,038,400
13,961,900
10,966,700
18,052,800
19,051,400
11,998,900
8,971,300
12,879,800
14,960,100
18,082,300
10,963,600
10,968,200
16,956,400
10,966,300
7,983,400
13,122,100
20,944,800
14,960,100
15,090,400
8,976,500
12,961,600
13,963,000
19,131,600
12,001,200
11,008,900
18,950,400
7,005,500
17,963,400
14,959,500
8,979,300
19,046,200
9,973,000
10,970,800
11,004,900
12,956,600
12,954,700
12,961,000
14,973,600
18,898,500
15,956,300
16,954,300
19,978,100
16,957,600
16,920,100
17,954,000
17,953,200
14,960,800
16,954,700
14,110,400
13,962,700
15,957,900
11,964,700
16,037,700
18,949,100
17,951,800
14,934,700
12,961,800
19,176,700
9,969,700
18,964,100
10,943,100
