20,044,900
19,947,900
24,950,800
24,058,600
23,933,900
23,006,800
22,904,800
22,972,000
22,970,000
21,990,200
22,937,600
22,938,200
22,080,500
22,134,400
26,050,700
18,031,900
25,932,500
24,918,800
24,845,400
24,026,900
24,932,700
24,036,200
23,887,500
23,935,700
23,935,700
23,034,900
23,107,300
22,936,000
22,987,700
22,954,600
22,009,500
25,993,200
25,929,900
25,949,700
25,031,900
24,967,600
25,041,800
24,957,000
24,933,400
24,866,800
24,932,000
23,936,400
23,079,800
28,024,700
27,927,700
28,005,600
27,025,300
19,002,000
26,926,900
26,928,100
25,947,600
25,930,700
25,930,600
25,932,700
25,975,300
24,932,400
25,081,900
23,930,000
23,936,100
20,943,800
21,941,300
20,978,900
20,071,000
27,924,400
27,037,600
19,948,300
18,949,300
20,072,300
26,995,100
26,927,200
25,942,500
25,965,100
22,937,300
22,016,000
22,195,100
22,937,300
25,931,000
24,932,200
25,009,000
24,933,000
24,967,600
24,932,700
23,933,900
24,001,700
23,939,000
23,937,300
22,939,300
23,933,400
24,932,700
23,936,100
23,936,500
23,936,800
23,936,000
23,935,900
22,938,700
22,951,700
22,938,800
21,981,800
23,057,900
21,942,300
25,936,400
25,888,000
24,932,600
24,932,400
24,933,400
24,928,900
24,244,200
24,944,600
23,975,900
23,878,300
23,908,100
23,898,500
22,938,300
23,948,000
22,932,100
23,058,800
22,924,000
26,994,300
26,909,100
17,952,000
