17,948,600
16,954,800
17,948,500
16,954,500
15,956,700
24,929,000
15,953,300
21,937,000
15,937,800
15,961,400
17,949,100
21,937,300
22,075,100
22,060,400
18,949,700
20,944,000
21,940,900
19,906,400
21,018,700
21,990,400
23,037,500
17,994,900
20,100,000
16,954,700
21,962,900
19,994,600
21,030,100
18,995,100
21,058,600
17,969,000
18,865,800
21,925,400
20,218,000
16,954,700
17,948,300
15,969,000
22,934,800
18,944,500
15,956,600
22,938,700
14,954,900
14,925,200
22,935,400
14,956,600
21,960,900
21,937,600
21,908,700
20,940,400
20,082,300
20,085,300
20,942,100
21,067,400
21,045,700
19,946,500
19,946,600
18,995,800
19,912,600
17,951,300
19,018,700
19,059,700
18,004,000
17,949,500
18,069,800
16,985,700
15,956,600
18,968,500
15,961,700
16,036,100
15,957,400
23,261,500
21,941,500
15,891,900
21,970,300
14,955,300
14,960,500
21,941,500
20,943,100
20,978,500
20,925,600
20,982,300
20,944,100
20,944,500
17,952,000
20,943,600
18,966,800
20,945,000
18,949,300
19,946,500
18,954,300
18,952,800
17,952,100
17,952,300
17,988,300
17,952,300
17,951,600
16,950,800
16,954,800
18,239,800
16,950,400
24,056,800
16,022,500
15,953,900
22,934,700
14,979,700
15,953,900
22,010,400
19,949,500
21,010,100
22,051,500
19,949,600
20,986,700
21,058,900
20,944,000
19,048,200
22,932,000
19,963,800
19,942,400
19,143,100
18,945,900
18,923,500
17,952,000
18,949,200
18,058,400
18,062,300
16,931,300
17,107,000
16,958,600
16,954,000
17,968,900
22,075,500
15,958,100
14,965,600
22,934,100
